"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"XU_HGF_TARGETS_REPRESSED_BY_AKT1_DN"	"XU_HGF_TARGETS_REPRESSED_BY_AKT1_DN"	"1/12"	"88/38039"	0.0274143808774767	0.0727891790342573	0.0437684575546927	"19"	1
"GO_CELLULAR_RESPONSE_TO_ALCOHOL"	"GO_CELLULAR_RESPONSE_TO_ALCOHOL"	"1/12"	"89/38039"	0.0277219097286129	0.0727891790342573	0.0437684575546927	"19"	1
"GO_MONOAMINE_TRANSPORT"	"GO_MONOAMINE_TRANSPORT"	"1/12"	"89/38039"	0.0277219097286129	0.0727891790342573	0.0437684575546927	"18"	1
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING"	"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING"	"1/12"	"89/38039"	0.0277219097286129	0.0727891790342573	0.0437684575546927	"18"	1
"GO_PHOSPHOLIPID_TRANSPORT"	"GO_PHOSPHOLIPID_TRANSPORT"	"1/12"	"89/38039"	0.0277219097286129	0.0727891790342573	0.0437684575546927	"19"	1
"LIU_VAV3_PROSTATE_CARCINOGENESIS_UP"	"LIU_VAV3_PROSTATE_CARCINOGENESIS_UP"	"1/12"	"89/38039"	0.0277219097286129	0.0727891790342573	0.0437684575546927	"12"	1
"MODULE_62"	"MODULE_62"	"1/12"	"89/38039"	0.0277219097286129	0.0727891790342573	0.0437684575546927	"23"	1
"GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN"	"GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN"	"1/12"	"90/38039"	0.0280293494409515	0.0727891790342573	0.0437684575546927	"10"	1
"GAVIN_FOXP3_TARGETS_CLUSTER_P6"	"GAVIN_FOXP3_TARGETS_CLUSTER_P6"	"1/12"	"91/38039"	0.0283367000379819	0.0727891790342573	0.0437684575546927	"12"	1
"GO_AZUROPHIL_GRANULE_LUMEN"	"GO_AZUROPHIL_GRANULE_LUMEN"	"1/12"	"91/38039"	0.0283367000379819	0.0727891790342573	0.0437684575546927	"12"	1
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR"	"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR"	"1/12"	"91/38039"	0.0283367000379819	0.0727891790342573	0.0437684575546927	"37"	1
"CAATGCA_MIR33"	"CAATGCA_MIR33"	"1/12"	"93/38039"	0.0289511339800467	0.0727891790342573	0.0437684575546927	"19"	1
"LXR_DR4_Q3"	"LXR_DR4_Q3"	"1/12"	"93/38039"	0.0289511339800467	0.0727891790342573	0.0437684575546927	"19"	1
"CTCNANGTGNY_UNKNOWN"	"CTCNANGTGNY_UNKNOWN"	"1/12"	"94/38039"	0.029258217372031	0.0727891790342573	0.0437684575546927	"19"	1
"GO_LIPOPROTEIN_BIOSYNTHETIC_PROCESS"	"GO_LIPOPROTEIN_BIOSYNTHETIC_PROCESS"	"1/12"	"94/38039"	0.029258217372031	0.0727891790342573	0.0437684575546927	"19"	1
"GO_POSITIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION"	"GO_POSITIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION"	"1/12"	"94/38039"	0.029258217372031	0.0727891790342573	0.0437684575546927	"18"	1
"GO_REGULATION_OF_ANION_TRANSPORT"	"GO_REGULATION_OF_ANION_TRANSPORT"	"1/12"	"94/38039"	0.029258217372031	0.0727891790342573	0.0437684575546927	"18"	1
"GO_DICARBOXYLIC_ACID_TRANSPORT"	"GO_DICARBOXYLIC_ACID_TRANSPORT"	"1/12"	"95/38039"	0.0295652117426077	0.0727891790342573	0.0437684575546927	"18"	1
"GO_INTERLEUKIN_1_PRODUCTION"	"GO_INTERLEUKIN_1_PRODUCTION"	"1/12"	"95/38039"	0.0295652117426077	0.0727891790342573	0.0437684575546927	"19"	1
"GO_STEROID_BINDING"	"GO_STEROID_BINDING"	"1/12"	"95/38039"	0.0295652117426077	0.0727891790342573	0.0437684575546927	"19"	1
"GGCAGTG_MIR3243P"	"GGCAGTG_MIR3243P"	"1/12"	"96/38039"	0.029872117115238	0.0727891790342573	0.0437684575546927	"19"	1
"HALLMARK_PROTEIN_SECRETION"	"HALLMARK_PROTEIN_SECRETION"	"1/12"	"96/38039"	0.029872117115238	0.0727891790342573	0.0437684575546927	"19"	1
"GO_DIGESTIVE_SYSTEM_PROCESS"	"GO_DIGESTIVE_SYSTEM_PROCESS"	"1/12"	"97/38039"	0.0301789335133781	0.0727891790342573	0.0437684575546927	"12"	1
"HOEBEKE_LYMPHOID_STEM_CELL_UP"	"HOEBEKE_LYMPHOID_STEM_CELL_UP"	"1/12"	"97/38039"	0.0301789335133781	0.0727891790342573	0.0437684575546927	"19"	1
"MODULE_128"	"MODULE_128"	"1/12"	"97/38039"	0.0301789335133781	0.0727891790342573	0.0437684575546927	"2"	1
"MODULE_480"	"MODULE_480"	"1/12"	"98/38039"	0.0304856609604772	0.0727891790342573	0.0437684575546927	"12"	1
"NAKAMURA_ADIPOGENESIS_LATE_UP"	"NAKAMURA_ADIPOGENESIS_LATE_UP"	"1/12"	"98/38039"	0.0304856609604772	0.0727891790342573	0.0437684575546927	"19"	1
"MODULE_43"	"MODULE_43"	"1/12"	"99/38039"	0.0307922994799805	0.0727891790342573	0.0437684575546927	"37"	1
"MODULE_79"	"MODULE_79"	"1/12"	"99/38039"	0.0307922994799805	0.0727891790342573	0.0437684575546927	"2"	1
"BURTON_ADIPOGENESIS_3"	"BURTON_ADIPOGENESIS_3"	"1/12"	"100/38039"	0.0310988490953271	0.0727891790342573	0.0437684575546927	"19"	1
"MODULE_170"	"MODULE_170"	"1/12"	"100/38039"	0.0310988490953271	0.0727891790342573	0.0437684575546927	"2"	1
"GO_LIPID_OXIDATION"	"GO_LIPID_OXIDATION"	"1/12"	"101/38039"	0.0314053098299494	0.0727891790342573	0.0437684575546927	"37"	1
"GO_REGULATION_OF_RESPONSE_TO_DRUG"	"GO_REGULATION_OF_RESPONSE_TO_DRUG"	"1/12"	"101/38039"	0.0314053098299494	0.0727891790342573	0.0437684575546927	"18"	1
"KANG_IMMORTALIZED_BY_TERT_DN"	"KANG_IMMORTALIZED_BY_TERT_DN"	"1/12"	"101/38039"	0.0314053098299494	0.0727891790342573	0.0437684575546927	"2"	1
"GO_AMINE_TRANSPORT"	"GO_AMINE_TRANSPORT"	"1/12"	"102/38039"	0.0317116817072768	0.0727891790342573	0.0437684575546927	"18"	1
"GO_ATPASE_COMPLEX"	"GO_ATPASE_COMPLEX"	"1/12"	"102/38039"	0.0317116817072768	0.0727891790342573	0.0437684575546927	"20"	1
"GO_FATTY_ACID_CATABOLIC_PROCESS"	"GO_FATTY_ACID_CATABOLIC_PROCESS"	"1/12"	"103/38039"	0.0320179647507309	0.0727891790342573	0.0437684575546927	"37"	1
"LE_EGR2_TARGETS_DN"	"LE_EGR2_TARGETS_DN"	"1/12"	"104/38039"	0.0323241589837283	0.0727891790342573	0.0437684575546927	"20"	1
"MORF_RAD54L"	"MORF_RAD54L"	"1/12"	"104/38039"	0.0323241589837283	0.0727891790342573	0.0437684575546927	"23"	1
"REACTOME_DISEASES_OF_METABOLISM"	"REACTOME_DISEASES_OF_METABOLISM"	"1/12"	"104/38039"	0.0323241589837283	0.0727891790342573	0.0437684575546927	"21"	1
"GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS"	"GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS"	"1/12"	"105/38039"	0.0326302644296805	0.0727891790342573	0.0437684575546927	"19"	1
"REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS"	"REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS"	"1/12"	"105/38039"	0.0326302644296805	0.0727891790342573	0.0437684575546927	"13"	1
"GO_RESPONSE_TO_RETINOIC_ACID"	"GO_RESPONSE_TO_RETINOIC_ACID"	"1/12"	"106/38039"	0.0329362811119931	0.0727891790342573	0.0437684575546927	"19"	1
"GO_SNARE_BINDING"	"GO_SNARE_BINDING"	"1/12"	"106/38039"	0.0329362811119931	0.0727891790342573	0.0437684575546927	"19"	1
"GO_AMMONIUM_TRANSPORT"	"GO_AMMONIUM_TRANSPORT"	"1/12"	"107/38039"	0.0332422090540661	0.0727891790342573	0.0437684575546927	"18"	1
"GO_RESPONSE_TO_ALKALOID"	"GO_RESPONSE_TO_ALKALOID"	"1/12"	"108/38039"	0.0335480482792938	0.0727891790342573	0.0437684575546927	"18"	1
"GO_SMOOTH_MUSCLE_CONTRACTION"	"GO_SMOOTH_MUSCLE_CONTRACTION"	"1/12"	"108/38039"	0.0335480482792938	0.0727891790342573	0.0437684575546927	"18"	1
"MODULE_157"	"MODULE_157"	"1/12"	"108/38039"	0.0335480482792938	0.0727891790342573	0.0437684575546927	"18"	1
"GO_ACUTE_INFLAMMATORY_RESPONSE"	"GO_ACUTE_INFLAMMATORY_RESPONSE"	"1/12"	"109/38039"	0.0338537988110663	0.0727891790342573	0.0437684575546927	"12"	1
"GO_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC"	"GO_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC"	"1/12"	"109/38039"	0.0338537988110663	0.0727891790342573	0.0437684575546927	"18"	1
"GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING"	"GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING"	"1/12"	"110/38039"	0.034159460672766	0.0727891790342573	0.0437684575546927	"23"	1
"GO_METENCEPHALON_DEVELOPMENT"	"GO_METENCEPHALON_DEVELOPMENT"	"1/12"	"111/38039"	0.0344650338877709	0.0727891790342573	0.0437684575546927	"18"	1
"ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP"	"ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP"	"1/12"	"112/38039"	0.0347705184794537	0.0727891790342573	0.0437684575546927	"12"	1
"MODULE_192"	"MODULE_192"	"1/12"	"112/38039"	0.0347705184794537	0.0727891790342573	0.0437684575546927	"12"	1
"CERVERA_SDHB_TARGETS_2"	"CERVERA_SDHB_TARGETS_2"	"1/12"	"114/38039"	0.0353812218863144	0.0727891790342573	0.0437684575546927	"2"	1
"RICKMAN_HEAD_AND_NECK_CANCER_C"	"RICKMAN_HEAD_AND_NECK_CANCER_C"	"1/12"	"115/38039"	0.0356864407482094	0.0727891790342573	0.0437684575546927	"12"	1
"LENAOUR_DENDRITIC_CELL_MATURATION_UP"	"LENAOUR_DENDRITIC_CELL_MATURATION_UP"	"1/12"	"116/38039"	0.035991571080216	0.0727891790342573	0.0437684575546927	"2"	1
"MODULE_427"	"MODULE_427"	"1/12"	"116/38039"	0.035991571080216	0.0727891790342573	0.0437684575546927	"12"	1
"SENESE_HDAC2_TARGETS_UP"	"SENESE_HDAC2_TARGETS_UP"	"1/12"	"116/38039"	0.035991571080216	0.0727891790342573	0.0437684575546927	"13"	1
"BOYLAN_MULTIPLE_MYELOMA_PCA1_UP"	"BOYLAN_MULTIPLE_MYELOMA_PCA1_UP"	"1/12"	"117/38039"	0.0362966129056792	0.0727891790342573	0.0437684575546927	"12"	1
"GO_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE"	"GO_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE"	"1/12"	"117/38039"	0.0362966129056792	0.0727891790342573	0.0437684575546927	"37"	1
"GO_ORGANOPHOSPHATE_ESTER_TRANSPORT"	"GO_ORGANOPHOSPHATE_ESTER_TRANSPORT"	"1/12"	"117/38039"	0.0362966129056792	0.0727891790342573	0.0437684575546927	"19"	1
"DAIRKEE_CANCER_PRONE_RESPONSE_BPA_E2"	"DAIRKEE_CANCER_PRONE_RESPONSE_BPA_E2"	"1/12"	"118/38039"	0.0366015662479378	0.0727891790342573	0.0437684575546927	"21"	1
"GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS"	"GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS"	"1/12"	"118/38039"	0.0366015662479378	0.0727891790342573	0.0437684575546927	"2"	1
"MODULE_180"	"MODULE_180"	"1/12"	"118/38039"	0.0366015662479378	0.0727891790342573	0.0437684575546927	"9"	1
"MCBRYAN_PUBERTAL_BREAST_5_6WK_UP"	"MCBRYAN_PUBERTAL_BREAST_5_6WK_UP"	"1/12"	"119/38039"	0.0369064311303254	0.0727891790342573	0.0437684575546927	"12"	1
"REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA_PPARALPHA"	"REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA_PPARALPHA"	"1/12"	"119/38039"	0.0369064311303254	0.0727891790342573	0.0437684575546927	"19"	1
"RODRIGUES_DCC_TARGETS_DN"	"RODRIGUES_DCC_TARGETS_DN"	"1/12"	"119/38039"	0.0369064311303254	0.0727891790342573	0.0437684575546927	"18"	1
"KEGG_LYSOSOME"	"KEGG_LYSOSOME"	"1/12"	"121/38039"	0.0375158956087948	0.0727891790342573	0.0437684575546927	"20"	1
"BROWN_MYELOID_CELL_DEVELOPMENT_DN"	"BROWN_MYELOID_CELL_DEVELOPMENT_DN"	"1/12"	"122/38039"	0.0378204952515158	0.0727891790342573	0.0437684575546927	"12"	1
"GO_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS"	"GO_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS"	"1/12"	"122/38039"	0.0378204952515158	0.0727891790342573	0.0437684575546927	"37"	1
"GO_REGULATION_OF_STEROID_METABOLIC_PROCESS"	"GO_REGULATION_OF_STEROID_METABOLIC_PROCESS"	"1/12"	"122/38039"	0.0378204952515158	0.0727891790342573	0.0437684575546927	"37"	1
"GO_ACID_SECRETION"	"GO_ACID_SECRETION"	"1/12"	"123/38039"	0.0381250065276446	0.0727891790342573	0.0437684575546927	"18"	1
"INGRAM_SHH_TARGETS_UP"	"INGRAM_SHH_TARGETS_UP"	"1/12"	"123/38039"	0.0381250065276446	0.0727891790342573	0.0437684575546927	"21"	1
"GO_LIPASE_ACTIVITY"	"GO_LIPASE_ACTIVITY"	"1/12"	"124/38039"	0.0384294294604876	0.0727891790342573	0.0437684575546927	"13"	1
"CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP"	"CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP"	"1/12"	"125/38039"	0.0387337640733447	0.0727891790342573	0.0437684575546927	"12"	1
"GERY_CEBP_TARGETS"	"GERY_CEBP_TARGETS"	"1/12"	"125/38039"	0.0387337640733447	0.0727891790342573	0.0437684575546927	"19"	1
"GO_NEUTRAL_LIPID_METABOLIC_PROCESS"	"GO_NEUTRAL_LIPID_METABOLIC_PROCESS"	"1/12"	"125/38039"	0.0387337640733447	0.0727891790342573	0.0437684575546927	"13"	1
"GO_PROTEASE_BINDING"	"GO_PROTEASE_BINDING"	"1/12"	"125/38039"	0.0387337640733447	0.0727891790342573	0.0437684575546927	"2"	1
"chr9q31"	"chr9q31"	"1/12"	"127/38039"	0.0393421684322752	0.0727891790342573	0.0437684575546927	"19"	1
"GO_CYTOKINE_BINDING"	"GO_CYTOKINE_BINDING"	"1/12"	"127/38039"	0.0393421684322752	0.0727891790342573	0.0437684575546927	"2"	1
"GO_RESPONSE_TO_ETHANOL"	"GO_RESPONSE_TO_ETHANOL"	"1/12"	"127/38039"	0.0393421684322752	0.0727891790342573	0.0437684575546927	"18"	1
"GO_MEMBRANE_INVAGINATION"	"GO_MEMBRANE_INVAGINATION"	"1/12"	"128/38039"	0.0396462382249214	0.0727891790342573	0.0437684575546927	"19"	1
"GO_PHAGOCYTIC_VESICLE"	"GO_PHAGOCYTIC_VESICLE"	"1/12"	"128/38039"	0.0396462382249214	0.0727891790342573	0.0437684575546927	"19"	1
"GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION"	"GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION"	"1/12"	"129/38039"	0.0399502197907283	0.0727891790342573	0.0437684575546927	"18"	1
"GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE"	"GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE"	"1/12"	"130/38039"	0.0402541131529685	0.0727891790342573	0.0437684575546927	"2"	1
"GO_RESPONSE_TO_AMMONIUM_ION"	"GO_RESPONSE_TO_AMMONIUM_ION"	"1/12"	"130/38039"	0.0402541131529685	0.0727891790342573	0.0437684575546927	"18"	1
"RB_DN.V1_DN"	"RB_DN.V1_DN"	"1/12"	"131/38039"	0.0405579183349077	0.0727891790342573	0.0437684575546927	"12"	1
"POOLA_INVASIVE_BREAST_CANCER_DN"	"POOLA_INVASIVE_BREAST_CANCER_DN"	"1/12"	"132/38039"	0.0408616353598102	0.0727891790342573	0.0437684575546927	"12"	1
"YAGI_AML_WITH_T_9_11_TRANSLOCATION"	"YAGI_AML_WITH_T_9_11_TRANSLOCATION"	"1/12"	"132/38039"	0.0408616353598102	0.0727891790342573	0.0437684575546927	"18"	1
"GO_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY"	"GO_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY"	"1/12"	"133/38039"	0.04116526425093	0.0727891790342573	0.0437684575546927	"13"	1
"GO_REGULATION_OF_NEUROLOGICAL_SYSTEM_PROCESS"	"GO_REGULATION_OF_NEUROLOGICAL_SYSTEM_PROCESS"	"1/12"	"133/38039"	0.04116526425093	0.0727891790342573	0.0437684575546927	"18"	1
"XU_GH1_AUTOCRINE_TARGETS_DN"	"XU_GH1_AUTOCRINE_TARGETS_DN"	"1/12"	"133/38039"	0.04116526425093	0.0727891790342573	0.0437684575546927	"9"	1
"GO_AMINE_METABOLIC_PROCESS"	"GO_AMINE_METABOLIC_PROCESS"	"1/12"	"134/38039"	0.0414688050315185	0.0727891790342573	0.0437684575546927	"18"	1
"GO_NEUROTRANSMITTER_METABOLIC_PROCESS"	"GO_NEUROTRANSMITTER_METABOLIC_PROCESS"	"1/12"	"134/38039"	0.0414688050315185	0.0727891790342573	0.0437684575546927	"18"	1
"GO_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS"	"GO_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS"	"1/12"	"134/38039"	0.0414688050315185	0.0727891790342573	0.0437684575546927	"37"	1
"ZHANG_BREAST_CANCER_PROGENITORS_DN"	"ZHANG_BREAST_CANCER_PROGENITORS_DN"	"1/12"	"134/38039"	0.0414688050315185	0.0727891790342573	0.0437684575546927	"2"	1
"CRX_DN.V1_DN"	"CRX_DN.V1_DN"	"1/12"	"135/38039"	0.0417722577248206	0.0727891790342573	0.0437684575546927	"12"	1
"GO_DIGESTION"	"GO_DIGESTION"	"1/12"	"136/38039"	0.0420756223540761	0.0727891790342573	0.0437684575546927	"12"	1
"GO_GROWTH_FACTOR_BINDING"	"GO_GROWTH_FACTOR_BINDING"	"1/12"	"137/38039"	0.0423788989425192	0.0727891790342573	0.0437684575546927	"2"	1
"GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS"	"GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS"	"1/12"	"137/38039"	0.0423788989425192	0.0727891790342573	0.0437684575546927	"13"	1
"GO_VITAMIN_BINDING"	"GO_VITAMIN_BINDING"	"1/12"	"137/38039"	0.0423788989425192	0.0727891790342573	0.0437684575546927	"18"	1
"CRX_DN.V1_UP"	"CRX_DN.V1_UP"	"1/12"	"138/38039"	0.0426820875133779	0.0727891790342573	0.0437684575546927	"9"	1
"GO_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION"	"GO_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION"	"1/12"	"138/38039"	0.0426820875133779	0.0727891790342573	0.0437684575546927	"19"	1
"HALLMARK_COAGULATION"	"HALLMARK_COAGULATION"	"1/12"	"138/38039"	0.0426820875133779	0.0727891790342573	0.0437684575546927	"2"	1
"PECE_MAMMARY_STEM_CELL_UP"	"PECE_MAMMARY_STEM_CELL_UP"	"1/12"	"138/38039"	0.0426820875133779	0.0727891790342573	0.0437684575546927	"12"	1
"ALK_DN.V1_DN"	"ALK_DN.V1_DN"	"1/12"	"139/38039"	0.0429851880898755	0.0727891790342573	0.0437684575546927	"10"	1
"GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY"	"GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY"	"1/12"	"139/38039"	0.0429851880898755	0.0727891790342573	0.0437684575546927	"19"	1
"ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP"	"ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP"	"1/12"	"139/38039"	0.0429851880898755	0.0727891790342573	0.0437684575546927	"12"	1
"KRAS.BREAST_UP.V1_UP"	"KRAS.BREAST_UP.V1_UP"	"1/12"	"139/38039"	0.0429851880898755	0.0727891790342573	0.0437684575546927	"2"	1
"REACTOME_RHO_GTPASE_CYCLE"	"REACTOME_RHO_GTPASE_CYCLE"	"1/12"	"139/38039"	0.0429851880898755	0.0727891790342573	0.0437684575546927	"2"	1
"GO_TRANSLATION_REGULATOR_ACTIVITY"	"GO_TRANSLATION_REGULATOR_ACTIVITY"	"1/12"	"140/38039"	0.04328820069523	0.0727891790342573	0.0437684575546927	"23"	1
"RB_P107_DN.V1_UP"	"RB_P107_DN.V1_UP"	"1/12"	"140/38039"	0.04328820069523	0.0727891790342573	0.0437684575546927	"18"	1
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX"	"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX"	"1/12"	"140/38039"	0.04328820069523	0.0727891790342573	0.0437684575546927	"2"	1
"SABATES_COLORECTAL_ADENOMA_UP"	"SABATES_COLORECTAL_ADENOMA_UP"	"1/12"	"140/38039"	0.04328820069523	0.0727891790342573	0.0437684575546927	"12"	1
"GO_AMINO_ACID_TRANSPORT"	"GO_AMINO_ACID_TRANSPORT"	"1/12"	"141/38039"	0.0435911253526521	0.0727891790342573	0.0437684575546927	"18"	1
"GO_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT"	"GO_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT"	"1/12"	"141/38039"	0.0435911253526521	0.0727891790342573	0.0437684575546927	"18"	1
"GO_REGULATION_OF_WOUND_HEALING"	"GO_REGULATION_OF_WOUND_HEALING"	"1/12"	"141/38039"	0.0435911253526521	0.0727891790342573	0.0437684575546927	"18"	1
"KRAS.LUNG.BREAST_UP.V1_UP"	"KRAS.LUNG.BREAST_UP.V1_UP"	"1/12"	"141/38039"	0.0435911253526521	0.0727891790342573	0.0437684575546927	"2"	1
"MODULE_279"	"MODULE_279"	"1/12"	"141/38039"	0.0435911253526521	0.0727891790342573	0.0437684575546927	"12"	1
"GO_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE"	"GO_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE"	"1/12"	"142/38039"	0.0438939620853499	0.0727891790342573	0.0437684575546927	"2"	1
"KRAS.300_UP.V1_UP"	"KRAS.300_UP.V1_UP"	"1/12"	"142/38039"	0.0438939620853499	0.0727891790342573	0.0437684575546927	"2"	1
"KRAS.AMP.LUNG_UP.V1_DN"	"KRAS.AMP.LUNG_UP.V1_DN"	"1/12"	"142/38039"	0.0438939620853499	0.0727891790342573	0.0437684575546927	"10"	1
"KRAS.KIDNEY_UP.V1_UP"	"KRAS.KIDNEY_UP.V1_UP"	"1/12"	"142/38039"	0.0438939620853499	0.0727891790342573	0.0437684575546927	"2"	1
"GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL"	"GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL"	"1/12"	"143/38039"	0.0441967109165227	0.0727891790342573	0.0437684575546927	"18"	1
"MORF_EI24"	"MORF_EI24"	"1/12"	"143/38039"	0.0441967109165227	0.0727891790342573	0.0437684575546927	"23"	1
"PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_DN"	"PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_DN"	"1/12"	"143/38039"	0.0441967109165227	0.0727891790342573	0.0437684575546927	"12"	1
"WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_36HR"	"WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_36HR"	"1/12"	"143/38039"	0.0441967109165227	0.0727891790342573	0.0437684575546927	"37"	1
"GO_ADULT_BEHAVIOR"	"GO_ADULT_BEHAVIOR"	"1/12"	"144/38039"	0.0444993718693679	0.0727891790342573	0.0437684575546927	"18"	1
"BMI1_DN_MEL18_DN.V1_UP"	"BMI1_DN_MEL18_DN.V1_UP"	"1/12"	"145/38039"	0.0448019449670737	0.0727891790342573	0.0437684575546927	"19"	1
"BROWNE_HCMV_INFECTION_24HR_UP"	"BROWNE_HCMV_INFECTION_24HR_UP"	"1/12"	"146/38039"	0.0451044302328255	0.0727891790342573	0.0437684575546927	"18"	1
"chr3q25"	"chr3q25"	"1/12"	"146/38039"	0.0451044302328255	0.0727891790342573	0.0437684575546927	"13"	1
"GSE13887_HEALTHY_VS_LUPUS_RESTING_CD4_TCELL_DN"	"GSE13887_HEALTHY_VS_LUPUS_RESTING_CD4_TCELL_DN"	"1/12"	"146/38039"	0.0451044302328255	0.0727891790342573	0.0437684575546927	"9"	1
"BENPORATH_PROLIFERATION"	"BENPORATH_PROLIFERATION"	"1/12"	"147/38039"	0.0454068276898019	0.0727891790342573	0.0437684575546927	"2"	1
"BMI1_DN.V1_UP"	"BMI1_DN.V1_UP"	"1/12"	"147/38039"	0.0454068276898019	0.0727891790342573	0.0437684575546927	"19"	1
"BMI1_DN_MEL18_DN.V1_DN"	"BMI1_DN_MEL18_DN.V1_DN"	"1/12"	"147/38039"	0.0454068276898019	0.0727891790342573	0.0437684575546927	"2"	1
"KAAB_FAILED_HEART_ATRIUM_DN"	"KAAB_FAILED_HEART_ATRIUM_DN"	"1/12"	"147/38039"	0.0454068276898019	0.0727891790342573	0.0437684575546927	"12"	1
"MEL18_DN.V1_DN"	"MEL18_DN.V1_DN"	"1/12"	"147/38039"	0.0454068276898019	0.0727891790342573	0.0437684575546927	"2"	1
"GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TREG_UP"	"GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TREG_UP"	"1/12"	"148/38039"	0.0457091373611765	0.0727891790342573	0.0437684575546927	"12"	1
"GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_DN"	"GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_DN"	"1/12"	"149/38039"	0.0460113592701166	0.0727891790342573	0.0437684575546927	"12"	1
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN"	"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN"	"1/12"	"150/38039"	0.0463134934397859	0.0727891790342573	0.0437684575546927	"2"	1
"MORF_RFC4"	"MORF_RFC4"	"1/12"	"151/38039"	0.0466155398933402	0.0727891790342573	0.0437684575546927	"23"	1
"GCCNNNWTAAR_UNKNOWN"	"GCCNNNWTAAR_UNKNOWN"	"1/12"	"152/38039"	0.046917498653931	0.0727891790342573	0.0437684575546927	"19"	1
